#,Nome do Hotel,Morada,Cidade,País,Latitude,Longitude,,
1,Hotel Ritsa,2 Leona Ave / Naberezhna Street,Sukhumi,Abecásia,42.9995,41.0246,,
40,Suíça,Berna,Novotel Bern Expo,"46.9582, 7.4665",,,,
41,Suíça,Lucerna,Hotel Schweizerhof Luzern,"47.0545, 8.3115",,,,
42,Suíça,Lucerna,Grand Hotel National Luzern,"47.0552, 8.3155",,,,
43,Suíça,Lucerna,Art Deco Hotel Montana,"47.0560, 8.3185",,,,
44,Suíça,Lucerna,Hotel des Balances,"47.0515, 8.3032",,,,
45,Suíça,Lucerna,"Radisson Blu Hotel, Lucerne","47.0485, 8.3150",,,,
46,México,Ilha das Mulheres,Mia Reef Isla Mujeres,"21.2645, -86.7442",,,,
47,México,Ilha das Mulheres,Privilege Aluxes,"21.2588, -86.7495",,,,
48,México,Ilha das Mulheres,Ixchel Beach Hotel,"21.2595, -86.7482",,,,
49,México,Ilha das Mulheres,Zoëtry Villa Rolandi,"21.2185, -86.7335",,,,
50,México,Ilha das Mulheres,Nomads Hotel & Beachclub,"21.2195, -86.7322",,,,
51,México,Nuevo Vallarta,Hard Rock Hotel Vallarta,"20.7065, -105.2975",,,,
52,México,Nuevo Vallarta,Paradise Village Beach Resort,"20.6975, -105.2952",,,,
53,México,Nuevo Vallarta,Grand Velas Riviera Nayarit,"20.7195, -105.3045",,,,
54,México,Nuevo Vallarta,Marival Distinct Luxury Residences,"20.7255, -105.3082",,,,
55,México,Nuevo Vallarta,Vidanta Nuevo Vallarta,"20.6865, -105.2815",,,,
56,Portugal,Praia da Vitória,Atlantida Mar Hotel,"38.7405, -27.0592",,,,
57,Portugal,Praia da Vitória,Hotel Varandas do Atlântico,"38.7325, -27.0585",,,,
58,Portugal,Praia da Vitória,Hotel Branco I,"38.7295, -27.0601",,,,
59,Macau (CN),Macau,The Venetian Macao,"22.1472, 113.5605",,,,
60,Macau (CN),Macau,Wynn Palace,"22.1425, 113.5715",,,,
61,Macau (CN),Macau,Grand Lisboa,"22.1898, 113.5435",,,,
62,Macau (CN),Macau,MGM Cotai,"22.1445, 113.5678",,,,
63,Macau (CN),Macau,Galaxy Macau,"22.1495, 113.5535",,,,
64,Portugal,Douro Litoral,The Yeatman,"41.1352, -8.6145",,,,
65,Portugal,Douro Litoral,Vila Galé Douro Vineyards,"41.1185, -7.5685",,,,
66,Portugal,Douro Litoral,Douro Palace Hotel Resort & Spa,"41.1125, -7.9942",,,,
67,Portugal,Douro Litoral,Octant Douro,"41.0455, -8.2725",,,,
68,Angola,Huíla (Lubango),Pululukwa Resort,"-14.9455, 13.5042",,,,
69,Angola,Huíla (Lubango),Casper Lodge,"-14.9352, 13.5015",,,,
70,Angola,Huíla (Lubango),Hotel Serra da Chela,"-14.9215, 13.5085",,,,
71,Angola,Huíla (Lubango),Iu Hotel Lubango,"-14.9085, 13.5132",,,,
72,Angola,Huíla (Lubango),Hotel Chik Chik Lubango,"-14.9145, 13.4985",,,,
73,Angola,Kwanza-Sul (Sumbe),Hotel Kalunda,"-11.2052, 13.8425",,,,
74,Angola,Kwanza-Sul (Sumbe),IU Hotel Sumbe,"-11.2085, 13.8455",,,,
75,Angola,Kwanza-Sul (Sumbe),Emirais Hotel Spa,"-11.2155, 13.8512",,,,
76,Angola,Kwanza-Sul (Sumbe),Hotel Ritz Sumbe,"-11.1985, 13.8395",,,,
77,Polinésia (FR),Papeete,InterContinental Tahiti Resort,"-17.5685, -149.6105",,,,
78,Polinésia (FR),Papeete,Hilton Hotel Tahiti,"-17.5512, -149.5855",,,,
79,Polinésia (FR),Papeete,Le Tahiti by Pearl Resorts,"-17.5255, -149.5215",,,,
80,Polinésia (FR),Papeete,Boutique Hotel Kon Tiki Tahiti,"-17.5385, -149.5665",,,,
81,Polinésia (FR),Papeete,Hotel Sarah Nui,"-17.5345, -149.5615",,,,
82,Itália,Monte Sant'Angelo,Palace Hotel San Michele,"41.7055, 15.9525",,,,
83,Itália,Monte Sant'Angelo,Hotel Sant'Angelo,"41.7085, 15.9615",,,,
84,Itália,Monte Sant'Angelo,B&B Casa Armonia,"41.7072, 15.9565",,,,
85,Turquia,Avanos,DoubleTree by Hilton Avanos,"38.7185, 34.8485",,,,
86,Turquia,Avanos,Suhan Se Cappadocia Hotel,"38.7155, 34.8452",,,,
87,Turquia,Avanos,Mira Cappadocia Hotel,"38.7165, 34.8425",,,,
88,Cuba,Cuba (Havana),Hotel Nacional de Cuba,"23.1435, -82.3815",,,,
89,Cuba,Cuba (Havana),Melia Cohiba,"23.1415, -82.3965",,,,
90,Cuba,Cuba (Varadero),Iberostar Selection Varadero,"23.1895, -81.1685",,,,
91,Croácia,Lagos de Plitvice,Hotel Jezero,"44.8825, 15.6215",,,,
92,Croácia,Lagos de Plitvice,Hotel Plitvice,"44.8812, 15.6205",,,,
93,Croácia,Lagos de Plitvice,Ethno Houses Plitvica Selo,"44.9015, 15.6085",,,,
94,E.A.U.,Abu Dhabi,Emirates Palace Mandarin Oriental,"24.4615, 54.3175",,,,
95,E.A.U.,Dubai,Burj Al Arab Jumeirah,"25.1415, 55.1855",,,,
96,Argentina,Gualeguaychú,Hotel Aguaý,"-33.0115, -58.5085",,,,
97,Argentina,Gualeguaychú,Hotel Los Angeles,"-33.0085, -58.5112",,,,
98,Argentina,Gualeguaychú,Guayrá Hotel,"-33.0155, -58.5055",,,,
99,Coreia do Sul,Panmunjeom (DMZ),(Sem hotéis na DMZ - Mais Próximo:) Lotte Hotel Seoul,"37.5665, 126.9815",,,,
100,Japão,Oyabe,(Sem hotéis 5* na vila - Mais próximo:) Toyama Manten Hotel,"36.6915, 13",,,,
101,Argentina,Península Valdés (Puerto Madryn),Hotel Rayentray Puerto Madryn,"-42.7615, -65.0315",,,,
102,Argentina,Península Valdés (Puerto Madryn),Dazzler by Wyndham Puerto Madryn,"-42.7661, -65.0355",,,,
103,Argentina,Península Valdés (Puerto Madryn),Hotel Territorio,"-42.7785, -65.0211",,,,
104,Argentina,Península Valdés (Puerto Madryn),Hotel Península Valdés,"-42.7645, -65.0333",,,,
105,Argentina,Península Valdés (Puerto Madryn),Australis Yaguar Hotel,"-42.7630, -65.0320",,,,
106,Argentina,Península Valdés (Puerto Madryn),Hotel Tolosa,"-42.7638, -65.0322",,,,
107,Argentina,Península Valdés (Puerto Madryn),Hotel Piren,"-42.7649, -65.0351",,,,
108,Argentina,Península Valdés (Puerto Madryn),Hostal del Rey,"-42.7640, -65.0310",,,,
109,Argentina,Península Valdés (Puerto Madryn),Costanera Hotel,"-42.7642, -65.0318",,,,
110,Argentina,Península Valdés (Puerto Madryn),Hotel Playa,"-42.7650, -65.0330",,,,
111,Argentina,Parque Nac. da Terra do Fogo,Arakur Ushuaia Resort & Spa,"-54.8055, -68.2570",,,,
112,Argentina,Parque Nac. da Terra do Fogo,Las Hayas Ushuaia Resort,"-54.8020, -68.3375",,,,
113,Argentina,Parque Nac. da Terra do Fogo,Los Cauquenes Resort + Spa,"-54.8025, -68.3395",,,,
114,Argentina,Parque Nac. da Terra do Fogo,Cilene del Faro Suites & Spa,"-54.8085, -68.3035",,,,
115,Argentina,Parque Nac. da Terra do Fogo,Hotel Albatros,"-54.8090, -68.3075",,,,
116,Argentina,Parque Nac. da Terra do Fogo,Los Acebos Ushuaia Hotel,"-54.8028, -68.3355",,,,
117,Argentina,Parque Nac. da Terra do Fogo,Hotel Tierra del Fuego,"-54.8095, -68.3090",,,,
118,Argentina,Parque Nac. da Terra do Fogo,Lennox Ushuaia,"-54.8075, -68.3060",,,,
119,Argentina,Parque Nac. da Terra do Fogo,Hotel Cap Polonio,"-54.8080, -68.3055",,,,
120,Argentina,Parque Nac. da Terra do Fogo,Mil810 Ushuaia Hotel,"-54.8070, -68.3065",,,,
121,Argentina,Alta Gracia,Solares Hotel & Spa,"-31.6575, -64.4320",,,,
122,Argentina,Alta Gracia,Howard Johnson by Wyndham,"-31.6550, -64.4285",,,,
123,Argentina,Alta Gracia,Hotel Ritz,"-31.6585, -64.4290",,,,
124,Argentina,Alta Gracia,Snm Hotel Spa,"-31.6545, -64.4350",,,,
125,Argentina,Alta Gracia,Posada de la Carmela,"-31.6600, -64.4310",,,,
126,Argentina,Tafí del Valle,Estancia Las Carreras,"-26.8385, -65.7335",,,,
127,Argentina,Tafí del Valle,Hotel Waynay Killa,"-26.8525, -65.7075",,,,
128,Argentina,Tafí del Valle,Hostería Los Cuartos,"-26.8450, -65.7200",,,,
129,Argentina,Tafí del Valle,Hotel Lunahuana,"-26.8550, -65.7110",,,,
130,Argentina,Tafí del Valle,Cabañas Pinar del Tafí,"-26.8580, -65.7050",,,,
131,Brasil,Abrolhos (Caravelas),Pousada Marina dos Anjos,"-17.7335, -39.2660",,,,
132,Brasil,Abrolhos (Caravelas),Pousada das Sereias,"-17.7325, -39.2650",,,,
133,Brasil,Abrolhos (Caravelas),Hotel Marina Pousada,"-17.7340, -39.2670",,,,
134,Brasil,Abrolhos (Caravelas),Pousada Liberdade,"-17.7350, -39.2680",,,,
135,Brasil,Abrolhos (Caravelas),Pousada Caravelas,"-17.7330, -39.2645",,,,
136,Brasil,Conceição do Ibitipoca,Comuna do Ibitipoca (Faz. Engenho),"-21.7160, -43.9100",,,,
137,Brasil,Conceição do Ibitipoca,Pousada Meu Recanto,"-21.7145, -43.9125",,,,
138,Brasil,Conceição do Ibitipoca,Serra do Ibitipoca Hotel de Lazer,"-21.7180, -43.9150",,,,
139,Brasil,Conceição do Ibitipoca,Pousada Janela do Céu,"-21.7150, -43.9110",,,,
140,Brasil,Conceição do Ibitipoca,Ibiti Village,"-21.7130, -43.9090",,,,
141,Brasil,Parque Nac. Chapada dos Veadeiros,Pousada Maya,"-14.1350, -47.5185",,,,
142,Brasil,Parque Nac. Chapada dos Veadeiros,Pousada Casa de Shiva,"-14.1365, -47.5210",,,,
143,Brasil,Parque Nac. Chapada dos Veadeiros,Boutique Hotel Casa das Flores,"-14.1380, -47.5195",,,,
144,Brasil,Parque Nac. Chapada dos Veadeiros,Pousada Meu Talento,"-14.1320, -47.5150",,,,
145,Brasil,Parque Nac. Chapada dos Veadeiros,Chappada Hotel,"-14.1305, -47.5140",,,,
146,Brasil,Parque Nac. Chapada dos Veadeiros,Pousada Alfa & Ômega,"-14.1315, -47.5160",,,,
147,Brasil,Parque Nac. Chapada dos Veadeiros,Tapindaré Hotel,"-14.1330, -47.5175",,,,
148,Brasil,Parque Nac. Chapada dos Veadeiros,Vila Cerrado,"-14.1345, -47.5200",,,,
149,Brasil,Parque Nac. Chapada dos Veadeiros,Woodstock Pousada,"-14.1370, -47.5190",,,,
150,Brasil,Parque Nac. Chapada dos Veadeiros,Pousada Camelot Inn,"-14.1310, -47.5155",,,,
151,Brasil,Parque Nac. Chapada dos Guimarães,Pousada Penhasco,"-15.4600, -55.7485",,,,
152,Brasil,Parque Nac. Chapada dos Guimarães,Pousada Casa da Quineira,"-15.4585, -55.7510",,,,
153,Brasil,Parque Nac. Chapada dos Guimarães,Pousada do Parque,"-15.4620, -55.7450",,,,
154,Brasil,Parque Nac. Chapada dos Guimarães,Hotel Turismo,"-15.4590, -55.7505",,,,
155,Brasil,Parque Nac. Chapada dos Guimarães,Boutique Hotel Chateau Camalote,"-15.4575, -55.7490",,,,
156,Brasil,Parque Nac. Serra da Canastra,Hotel Chapadão da Canastra,"-20.2450, -46.3685",,,,
157,Brasil,Parque Nac. Serra da Canastra,Pousada Barcelos,"-20.2470, -46.3650",,,,
158,Brasil,Parque Nac. Serra da Canastra,Pousada Garça Branca,"-20.2465, -46.3665",,,,
159,Brasil,Parque Nac. Serra da Canastra,Pousada Aldeia da Canastra,"-20.2485, -46.3670",,,,
160,Brasil,Parque Nac. Serra da Canastra,Fazenda Hotel Calciolândia,"-20.2500, -46.3700",,,,
161,Brasil,Penha,Pousada Pedra da Ilha,"-26.7720, -48.6185",,,,
162,Brasil,Penha,Hotel Estrela do Mar,"-26.7805, -48.6250",,,,
163,Brasil,Penha,Hotel Balneário Itapocorói,"-26.7780, -48.6225",,,,
164,Brasil,Penha,Pousada Vila do Parque,"-26.8020, -48.6110",,,,
165,Brasil,Penha,Pousada Espindola,"-26.7950, -48.6150",,,,
166,Brasil,Penha,Hotel Conexão,"-26.7985, -48.6130",,,,
167,Brasil,Penha,Hotel Anjo Dourado,"-26.7825, -48.6200",,,,
168,Brasil,Penha,Pousada Molhes da Barra,"-26.7750, -48.6195",,,,
169,Brasil,Penha,Villarejo Parque Hotel,"-26.7990, -48.6120",,,,
170,Brasil,Penha,Pousada Hospedaje Familiar,"-26.8010, -48.6105",,,,
171,Brasil,Beberibe,Coliseum Beach Resort,"-4.1815, -38.1285",,,,
172,Brasil,Beberibe,Hotel Parque das Fontes,"-4.1820, -38.1290",,,,
173,Brasil,Beberibe,Bruno Marambaia Praia Hotel,"-4.1850, -38.1315",,,,
174,Brasil,Beberibe,Pousada Flamboyant Village,"-4.1750, -38.1250",,,,
175,Brasil,Beberibe,Pousada Oásis,"-4.1780, -38.1265",,,,
176,Brasil,Icapuí,Hotel Casa do Mar,"-4.6850, -37.3350",,,,
177,Brasil,Icapuí,Pousada Tremembé,"-4.6880, -37.3385",,,,
178,Brasil,Icapuí,Pousada Oh Linda,"-4.6865, -37.3360",,,,
179,Brasil,Icapuí,Pousada Amor a Mar,"-4.6890, -37.3400",,,,
180,Brasil,Icapuí,Pousada Beija Flor,"-4.6875, -37.3375",,,,
181,Brasil,Guaramiranga,Hotel Vale das Nuvens,"-4.2610, -38.9325",,,,
182,Brasil,Guaramiranga,Cedros Pousada,"-4.2650, -38.9350",,,,
183,Brasil,Guaramiranga,Pousada dos Capuchinhos,"-4.2635, -38.9315",,,,
184,Brasil,Guaramiranga,Le Rêve Pousada e Restaurante,"-4.2645, -38.9340",,,,
185,Brasil,Guaramiranga,Pousada Ocas do Índio,"-4.2660, -38.9365",,,,
186,Brasil,São Tomé das Letras (Tava PT),Pousada Maciel,"-21.7205, -44.9850",,,,
187,Brasil,São Tomé das Letras (Tava PT),Pousada Fortaleza,"-21.7185, -44.9830",,,,
188,Brasil,São Tomé das Letras (Tava PT),Pousada Antares,"-21.7220, -44.9870",,,,
189,Brasil,São Tomé das Letras (Tava PT),Pousada Arco-Iris,"-21.7190, -44.9845",,,,
190,Brasil,São Tomé das Letras (Tava PT),Hotel Aliado,"-21.7215, -44.9860",,,,
191,Brasil,São Tomé das Letras (Tava PT),Pousada Reino Encantado,"-21.7230, -44.9880",,,,
192,Brasil,São Tomé das Letras (Tava PT),Pousada Árvore Centenária,"-21.7245, -44.9890",,,,
193,Brasil,São Tomé das Letras (Tava PT),Pousada Monalisa,"-21.7175, -44.9820",,,,
194,Brasil,São Tomé das Letras (Tava PT),Pousada A Gruta,"-21.7210, -44.9855",,,,
195,Brasil,São Tomé das Letras (Tava PT),Pousada Ouro de Minas,"-21.7195, -44.9840",,,,
196,Brasil,Maricá (Tava ES),Pousada Ponta da Areia,"-22.9250, -42.8250",,,,
197,Brasil,Maricá (Tava ES),Pousada Tamarindos,"-22.9265, -42.8275",,,,
198,Brasil,Maricá (Tava ES),Pousada Caraíbas,"-22.9280, -42.8290",,,,
199,Brasil,Maricá (Tava ES),Black Pelican Pousada,"-22.9240, -42.8235",,,,
200,Brasil,Maricá (Tava ES),Pousada Potiguar,"-22.9270, -42.8260",,,,
201,Portugal,Herdade da Comporta,Sublime Comporta,"38.2865, -8.7610",,,,
202,Portugal,Herdade da Comporta,Quinta da Comporta,"38.3280, -8.7750",,,,
203,Portugal,Herdade da Comporta,Spatia Comporta,"38.3050, -8.7680",,,,
204,Portugal,Herdade da Comporta,AlmaLusa Comporta,"38.3750, -8.7830",,,,
205,Portugal,Herdade da Comporta,Alojamento Verde e Mar,"38.3780, -8.7850",,,,
206,Portugal,Pq. Nac. Peneda-Gerês,Hotel São Bento da Porta Aberta,"41.6885, -8.2040",,,,
207,Portugal,Pq. Nac. Peneda-Gerês,Águas do Gerês Hotel,"41.7250, -8.1630",,,,
208,Portugal,Pq. Nac. Peneda-Gerês,Pousada da Caniçada,"41.6890, -8.2025",,,,
209,Portugal,Pq. Nac. Peneda-Gerês,Hotel Central Jardim,"41.7300, -8.1610",,,,
210,Portugal,Pq. Nac. Peneda-Gerês,Hotel Universal,"41.7310, -8.1605",,,,
211,Portugal,Pq. Nac. Peneda-Gerês,Adelaide Hotel,"41.7315, -8.1615",,,,
212,Portugal,Pq. Nac. Peneda-Gerês,Hotel Carvalho Araújo,"41.7305, -8.1620",,,,
213,Portugal,Pq. Nac. Peneda-Gerês,Selina Gerês,"41.7255, -8.1635",,,,
214,Portugal,Pq. Nac. Peneda-Gerês,Beleza da Serra,"41.7320, -8.1600",,,,
215,Portugal,Pq. Nac. Peneda-Gerês,Lagoa Azul do Geres,"41.6900, -8.2050",,,,
216,Portugal,Pq. Nat. da Serra da Estrela,Vila Galé Serra da Estrela,"40.4040, -7.5360",,,,
217,Portugal,Pq. Nat. da Serra da Estrela,Pousada Serra da Estrela,"40.3550, -7.5680",,,,
218,Portugal,Pq. Nat. da Serra da Estrela,Luna Hotel dos Carqueijais,"40.3600, -7.5750",,,,
219,Portugal,Pq. Nat. da Serra da Estrela,H2otel Congress & Medical SPA,"40.2840, -7.6180",,,,
220,Portugal,Pq. Nat. da Serra da Estrela,Casa das Penhas Douradas,"40.4035, -7.5500",,,,
221,Portugal,Pq. Nat. da Serra da Estrela,Hotel Berne,"40.4005, -7.5385",,,,
222,Portugal,Pq. Nat. da Serra da Estrela,Hotel Santa Eufémia,"40.2790, -7.5020",,,,
223,Portugal,Pq. Nat. da Serra da Estrela,Sport Hotel Gym + SPA,"40.2800, -7.5005",,,,
224,Portugal,Pq. Nat. da Serra da Estrela,Puralã Wool Valley Hotel & SPA,"40.2750, -7.4980",,,,
225,Portugal,Pq. Nat. da Serra da Estrela,Covilhã Dona Maria Afonso Hotel,"40.2820, -7.5015",,,,
226,Portugal,Costa Vicentina / Sud. Alent.,Praia do Canal Nature Resort,"37.3350, -8.8450",,,,
227,Portugal,Costa Vicentina / Sud. Alent.,Memmo Baleeira,"37.0080, -8.9320",,,,
228,Portugal,Costa Vicentina / Sud. Alent.,Zmar Nature and Eco Resort,"37.6080, -8.7480",,,,
229,Portugal,Costa Vicentina / Sud. Alent.,Enigma Nature & Water Hotel,"37.5550, -8.6650",,,,
230,Portugal,Costa Vicentina / Sud. Alent.,Hotel Alcatruz,"37.5950, -8.7800",,,,
231,Portugal,Costa Vicentina / Sud. Alent.,Herdade do Amarelo Nature,"37.7550, -8.7050",,,,
232,Portugal,Costa Vicentina / Sud. Alent.,Monte do Zambujeiro,"37.7450, -8.7120",,,,
233,Portugal,Costa Vicentina / Sud. Alent.,Cerro da Fontinha,"37.5980, -8.7750",,,,
234,Portugal,Costa Vicentina / Sud. Alent.,Pousada de Sagres,"37.0090, -8.9330",,,,
235,Portugal,Costa Vicentina / Sud. Alent.,Martinhal Sagres Beach Family,"37.0180, -8.9280",,,,
236,Portugal,Reserva Nat. das Berlengas,MH Peniche,"39.3620, -9.3750",,,,
237,Portugal,Reserva Nat. das Berlengas,Star inn Peniche,"39.3680, -9.3720",,,,
238,Portugal,Reserva Nat. das Berlengas,WOT Peniche,"39.3650, -9.3740",,,,
239,Portugal,Reserva Nat. das Berlengas,Selina Peniche,"39.3700, -9.3680",,,,
240,Portugal,Reserva Nat. das Berlengas,Hotel Neptuno,"39.3580, -9.3780",,,,
241,Espanha,Saragoça,Hotel Alfonso,"41.6520, -0.8830",,,,
242,Espanha,Saragoça,NH Collection Gran Hotel,"41.6480, -0.8800",,,,
243,Espanha,Saragoça,INNSiDE by Meliá Zaragoza,"41.6515, -0.8810",,,,
244,Espanha,Saragoça,Hotel Palafox,"41.6495, -0.8825",,,,
245,Espanha,Saragoça,Hotel Goya,"41.6500, -0.8850",,,,
246,Espanha,Saragoça,Catalonia El Pilar,"41.6505, -0.8860",,,,
247,Espanha,Saragoça,Hotel Diagonal Plaza,"41.6580, -0.8980",,,,
248,Espanha,Saragoça,Hotel Reina Petronila,"41.6420, -0.9020",,,,
249,Espanha,Saragoça,Vincci Zargoza Zentro,"41.6490, -0.8780",,,,
250,Espanha,Saragoça,Hotel Oriente,"41.6505, -0.8815",,,,
251,Chile,Valle Nevado (Tava FR),Hotel Valle Nevado,"-33.3490, -70.2480",,,,
252,Chile,Valle Nevado (Tava FR),Hotel Puerta del Sol,"-33.3495, -70.2470",,,,
253,Chile,Valle Nevado (Tava FR),Hotel Tres Puntas,"-33.3500, -70.2460",,,,
254,Chile,Valle Nevado (Tava FR),Colorado Apart Hotel,"-33.3520, -70.2850",,,,
255,Chile,Valle Nevado (Tava FR),Hotel Posada de Farellones,"-33.3510, -70.2860",,,,
256,Chile,Ilha de Páscoa (Tava ES),Nayara Hangaroa,"-27.1550, -109.4350",,,,
257,Chile,Ilha de Páscoa (Tava ES),Explora Rapa Nui,"-27.1580, -109.4280",,,,
258,Chile,Ilha de Páscoa (Tava ES),Hotel Altiplanico Rapa Nui,"-27.1350, -109.4150",,,,
259,Chile,Ilha de Páscoa (Tava ES),Hare Nui Hotel,"-27.1480, -109.4300",,,,
260,Chile,Ilha de Páscoa (Tava ES),Taha Tai,"-27.1520, -109.4320",,,,
261,Paraguai,Assunção (Tava ES),Bourbon Asunción Convention,"-25.2650, -57.5180",,,,
262,Paraguai,Assunção (Tava ES),Sheraton Asuncion Hotel,"-25.2850, -57.5680",,,,
263,Paraguai,Assunção (Tava ES),Esplendor by Wyndham,"-25.2865, -57.5670",,,,
264,Paraguai,Assunção (Tava ES),Dazzler by Wyndham Asuncion,"-25.2845, -57.5665",,,,
265,Paraguai,Assunção (Tava ES),Crowne Plaza Asuncion,"-25.2870, -57.5650",,,,
266,Paraguai,Assunção (Tava ES),Palmaroga Hotel,"-25.2800, -57.6350",,,,
267,Paraguai,Assunção (Tava ES),Hotel Guarani Asuncion,"-25.2830, -57.6360",,,,
268,Paraguai,Assunção (Tava ES),Aloft Asuncion,"-25.2855, -57.5660",,,,
269,Paraguai,Assunção (Tava ES),Factoria Hotel,"-25.2880, -57.5750",,,,
270,Paraguai,Assunção (Tava ES),La Mision Hotel Boutique,"-25.2900, -57.5780",,,,
271,França,Marselha (Tava Int),InterContinental Marseille,"43.2980, 5.3700",,,,
272,França,Marselha (Tava Int),Sofitel Marseille Vieux-Port,"43.2930, 5.3620",,,,
273,França,Marselha (Tava Int),Radisson Blu Marseille,"43.2940, 5.3650",,,,
274,França,Marselha (Tava Int),NH Collection Marseille,"43.2990, 5.3680",,,,
275,França,Marselha (Tava Int),Mercure Marseille Vieux Port,"43.2970, 5.3750",,,,
276,França,Bordéus (Tava Int),InterContinental Bordeaux,"44.8420, -0.5750",,,,
277,França,Bordéus (Tava Int),Villas Foch Boutique Hotel,"44.8460, -0.5780",,,,
278,França,Bordéus (Tava Int),Yndo Hôtel,"44.8430, -0.5820",,,,
279,França,Bordéus (Tava Int),Hôtel Burdigala,"44.8380, -0.5850",,,,
280,França,Bordéus (Tava Int),Le Boutique Hotel Bordeaux,"44.8400, -0.5800",,,,
281,França,Monte Saint-Michel (Int),Auberge Saint-Pierre,"48.6360, -1.5110",,,,
282,França,Monte Saint-Michel (Int),La Mère Poulard,"48.6355, -1.5105",,,,
283,França,Monte Saint-Michel (Int),Le Relais Saint Michel,"48.6358, -1.5108",,,,
284,França,Monte Saint-Michel (Int),Les Terrasses Poulard,"48.6362, -1.5115",,,,
285,França,Monte Saint-Michel (Int),Hotel Vert,"48.6180, -1.5080",,,,
286,Chéquia,Praga (Tava Int),Four Seasons Hotel Prague,"50.0880, 14.4150",,,,
287,Chéquia,Praga (Tava Int),"Mandarin Oriental, Prague","50.0860, 14.4120",,,,
288,Chéquia,Praga (Tava Int),The Grand Mark Prague,"50.0870, 14.4300",,,,
289,Chéquia,Praga (Tava Int),Alcron Hotel Prague,"50.0865, 14.4280",,,,
290,Chéquia,Praga (Tava Int),"Augustine, a Luxury Collection","50.0890, 14.4050",,,,
291,Chéquia,Praga (Tava Int),Aria Hotel Prague,"50.0875, 14.4020",,,,
292,Chéquia,Praga (Tava Int),Hotel Kings Court,"50.0878, 14.4295",,,,
293,Chéquia,Praga (Tava Int),Prague Marriott Hotel,"50.0885, 14.4320",,,,
294,Chéquia,Praga (Tava Int),Hilton Prague,"50.0888, 14.4330",,,,
295,Chéquia,Praga (Tava Int),Cosmopolitan Hotel Prague,"50.0882, 14.4285",,,,
296,Cor. do Sul,Seul (Tava Int),Signiel Seoul,"37.5120, 127.1020",,,,
297,Cor. do Sul,Seul (Tava Int),Four Seasons Hotel Seoul,"37.5700, 126.9750",,,,
298,Cor. do Sul,Seul (Tava Int),The Shilla Seoul,"37.5125, 127.1040",,,,
299,Cor. do Sul,Seul (Tava Int),Conrad Seoul,"37.5705, 126.9760",,,,
300,Cor. do Sul,Seul (Tava Int),Lotte Hotel Seoul,"37.5650, 126.9810",,,,
301,Índia,Calcutá (Tava Int),Taj Bengal,"22.5310, 88.3330",,,,
302,Índia,Calcutá (Tava Int),"ITC Sonar, a Luxury Collection","22.5440, 88.3980",,,,
303,Índia,Calcutá (Tava Int),The Oberoi Grand,"22.5620, 88.3510",,,,
304,Índia,Calcutá (Tava Int),JW Marriott Hotel Kolkata,"22.5460, 88.3995",,,,
305,Índia,Calcutá (Tava Int),The Lalit Great Eastern,"22.5680, 88.3490",,,,
306,Índia,Calcutá (Tava Int),Novotel Kolkata Hotel and Residences,"22.5760, 88.4610",,,,
307,Índia,Calcutá (Tava Int),The Westin Kolkata Rajarhat,"22.5900, 88.4720",,,,
308,Índia,Calcutá (Tava Int),Hyatt Regency Kolkata,"22.5695, 88.4050",,,,
309,Índia,Calcutá (Tava Int),The Peerless Inn,"22.5615, 88.3520",,,,
310,Índia,Calcutá (Tava Int),Holiday Inn Kolkata Airport,"22.6180, 88.4400",,,,
311,Índia,Deli (Tava Int),Taj Mahal Hotel,"28.6045, 77.2240",,,,
312,Índia,Deli (Tava Int),The Leela Palace New Delhi,"28.5790, 77.1890",,,,
313,Índia,Deli (Tava Int),"ITC Maurya, a Luxury Collection","28.5970, 77.1740",,,,
314,Índia,Deli (Tava Int),"The Imperial, New Delhi","28.6250, 77.2180",,,,
315,Índia,Deli (Tava Int),The Lodhi,"28.5910, 77.2400",,,,
316,Índia,Deli (Tava Int),"The Oberoi, New Delhi","28.5980, 77.2380",,,,
317,Índia,Deli (Tava Int),JW Marriott Hotel New Delhi Aerocity,"28.5520, 77.1210",,,,
318,Índia,Deli (Tava Int),Roseate House New Delhi,"28.5530, 77.1225",,,,
319,Índia,Deli (Tava Int),Radisson Blu Plaza Delhi Airport,"28.5410, 77.1220",,,,
320,Índia,Deli (Tava Int),Le Meridien New Delhi,"28.6200, 77.2185",,,,
321,Polónia,Cracóvia (Tava Int),Hotel Stary,"50.0630, 19.9360",,,,
322,Polónia,Cracóvia (Tava Int),Sheraton Grand Krakow,"50.0540, 19.9320",,,,
323,Polónia,Cracóvia (Tava Int),"Radisson Blu Hotel, Krakow","50.0585, 19.9335",,,,
324,Polónia,Cracóvia (Tava Int),Hotel Copernicus,"50.0560, 19.9380",,,,
325,Polónia,Cracóvia (Tava Int),PURO Kraków Kazimierz,"50.0535, 19.9480",,,,
326,Polónia,Cracóvia (Tava Int),Holiday Inn Krakow City Centre,"50.0600, 19.9430",,,,
327,Polónia,Cracóvia (Tava Int),Hotel Unicus Palace,"50.0645, 19.9415",,,,
328,Polónia,Cracóvia (Tava Int),Qubus Hotel Kraków,"50.0460, 19.9535",,,,
329,Polónia,Cracóvia (Tava Int),Hotel Indigo Krakow - Old Town,"50.0665, 19.9425",,,,
