"Nome do Hotel","Estrelas","Morada","Cidade","Pais","Latitude","Longitude","Notas"
"InterContinental Hanoi Westlake","4.5 estrelas","5 Phố Từ Hoa","Hanoi","Vietnam","21.0585025","105.8315803",""
"Lotte Hotel Hanoi","5 estrelas","","Hanoi","Vietnam","21.0321679","105.8124934",""
"Sofitel Legend Metropole Hanoi","5 estrelas","15 Phố Ngô Quyền","Hanoi","Vietnam","21.025596","105.8559891",""
"Hilton Hanoi Opera","4 estrelas","1 Phố Lê Thánh Tông","Hanoi","Vietnam","21.0232729","105.8578828",""
"Pan Pacific Hanoi","4.5 estrelas","1 Đường Thanh Niên","Hanoi","Vietnam","21.049645","105.839951",""
"The Hanoi Club Hotel & Residences","4 estrelas","76 Phố Yên Phụ","Hanoi","Vietnam","21.0520871","105.8368109",""
"Hanoi Daewoo Hotel","4 estrelas","360 Phố Kim Mã","Hanoi","Vietnam","21.0309521","105.8116136",""
"Somerset Hoa Binh","4.5 estrelas","106 Đường Hoàng Quốc Việt","Hanoi","Vietnam","21.0465195","105.7950819",""
"U Chiang Mai","4.5 estrelas","70 Ratchadamnoen Road, Sri-Poom","Chiang Mai","Thailand","18.7884434","98.9870229",""
"Kantary Hills, Chiang Mai","4.5 estrelas","","Chiang Mai","Thailand","18.7962546","98.9639464",""
"Siripanna Villa Resort and Spa Chiang Mai","4.5 estrelas","36 ถนนราษฎร์อุทิศ","Chiang Mai","Thailand","18.7738059","99.0150221",""
"U Nimman Chiang Mai","4.5 estrelas","","Chiang Mai","Thailand","18.8007303","98.9680703",""
"Shangri-La Hotel, Chiang Mai","4.5 estrelas","89/8 ถนนช้างคลาน","Chiang Mai","Thailand","18.7783742","99.0007437",""
"DusitD2 Chiang Mai","4.5 estrelas","100 ถนนช้างคลาน","Chiang Mai","Thailand","18.786206","98.9999256",""
"Furama Chiang Mai","3.5 estrelas","","Chiang Mai","Thailand","18.8019958","98.970805",""
"ISTY Hotel","4.5 estrelas","41 Changpuek, Soi 4, Si Phum Chiang Mai","Chiang Mai","Thailand","18.8006204","98.9824264",""
"Art Mai Gallery Hotel","4.5 estrelas","21 ถนนนิมมานเหมินทร์ ซอย 3","Chiang Mai","Thailand","18.79921","98.9687591",""
"Nap in Chiangmai","4.5 estrelas","","Chiang Mai","Thailand","18.791994","98.9946677",""
"Duangtawan Hotel Chiang Mai","3.5 estrelas","123 ถนนลอยเคราะห์","Chiang Mai","Thailand","18.7836262","98.9990368",""
"Lotus Hotel Pang Suan Kaew","3.5 estrelas","","Chiang Mai","Thailand","18.7950027","98.9751201",""
"Mayflower Grande Hotel","3.5 estrelas","","Chiang Mai","Thailand","18.7978867","98.9683909",""
"Conrad Xiamen","5 estrelas","186 Yanwuxi Road","Xiamen","China","24.4377684","118.0843789",""
"Langham Place Xiamen","4.5 estrelas","4668 仙岳路","Xiamen","China","24.5087495","118.1737654",""
"Pan Pacific Xiamen","5 estrelas","","Xiamen","China","24.4812711","118.0772432",""
"Marco Polo Xiamen","4.5 estrelas","","Xiamen","China","24.4778052","118.0796159",""
"Joyze Hotel Xiamen, Curio Collection by Hilton","4.5 estrelas","","Xiamen","China","24.4321504","118.1162657",""
"Hilton Xiamen","4.5 estrelas","186 Yanwuxi Road","Xiamen","China","24.4377684","118.0843789",""
"InterContinental Xiamen","5 estrelas","19 Lingshiguan Road","Xiamen","China","24.4743411","118.1821518",""
"Holiday Inn Express Xiamen City Center","4.5 estrelas","No. 64 东渡路","Xiamen","China","24.4852057","118.0744991",""
"Millennium Harbourview Hotel Xiamen","4 estrelas","","Xiamen","China","24.4537933","118.0775953",""
"Xiamen Marriott Hotel & Conference Centre","5 estrelas","236 Guanbin Road","Xiamen","China","24.6127701","118.135166",""
"Le Meridien Xiamen","4.5 estrelas","7 Guanjun Road","Xiamen","China","24.503053","118.0888551",""
"Shilla Stay Gwanghwamun","4.5 estrelas","71 삼봉로","Seoul","South Korea","37.5726177","126.9811361",""
"Shilla Stay Samsung","5 estrelas","","Seoul","South Korea","37.5651523","126.9667961",""
"Shilla Stay Guro","4.5 estrelas","","Seoul","South Korea","37.485637","126.9042174",""
"Nine Tree Premier Hotel Myeongdong II","4.5 estrelas","","Seoul","South Korea","37.564359","126.9908959",""
"Shilla Stay Seodaemun","4.5 estrelas","","Seoul","South Korea","37.5651523","126.9667961",""
"Tmark Grand Hotel Myeongdong","4.5 estrelas","52 퇴계로","Seoul","South Korea","37.5584618","126.9785567",""
"Nine Tree Premier Hotel Insadong","4.5 estrelas","","Seoul","South Korea","37.564359","126.9908959",""
"Grand Hyatt Seoul Hotel","4 estrelas","","Seoul","South Korea","37.5395639","126.9975",""
"Shilla Stay Seocho","4.5 estrelas","","Seoul","South Korea","37.4894679","127.0301829",""
"L'Escape Hotel","4.5 estrelas","","Seoul","South Korea","37.5600276","126.9795778",""
"Ramada Seoul Sindorim Hotel","4.5 estrelas","624 경인로","Seoul","South Korea","37.5065595","126.8853578",""
"Seoul Olympic Parktel","3.5 estrelas","448 올림픽로","Seoul","South Korea","37.522175","127.1165334",""
"Fairfield by Marriott Seoul","4 estrelas","","Seoul","South Korea","37.5170988","126.9093241",""
"L7 Gangnam","4.5 estrelas","415 Teheran-ro","Seoul","South Korea","37.5057026","127.0517173",""
"Hotel Skypark Kingstown Dongdaemun","4.5 estrelas","","Seoul","South Korea","37.5687926","127.0077601",""
"Orakai Insadong Suites","4.5 estrelas","","Seoul","South Korea","37.5729863","126.9873217",""
"Best Western Premier Seoul Garden Hotel","4 estrelas","58 마포대로","Seoul","South Korea","37.5407139","126.9484164",""
"Ramada Seoul","3 estrelas","169 아라육로152번길","Seoul","South Korea","37.6013174","126.7858232",""
"Signiel Seoul","5 estrelas","LOTTE World Tower 76F-101F  300 Olympic-ro","Seoul","South Korea","37.5125735","127.1028174",""
"Renaissance Suzhou Wujiang Hotel","5 estrelas","199 Hami Road","Suzhou","China","30.9073189","120.609763",""
"Hotel Nikko Suzhou","4 estrelas","","Suzhou","China","31.5652637","120.3077857",""
"InterContinental Suzhou","5 estrelas","","Suzhou","China","31.3212836","120.7058196",""
"Sponsored      Suzhou Marriott Hotel","5 estrelas","1296 Ganjiang Road West","Suzhou","China","31.3056819","120.5792436",""
"Holiday Inn Suzhou Huirong Plaza","5 estrelas","","Suzhou","China","31.3744992","120.5233511",""
"Wyndham Garden Suzhou","4.5 estrelas","818 Ganjiang E Road","Suzhou","China","31.3098459","120.6219235",""
"Holiday Inn Express Suzhou Industrial Park","5 estrelas","999 Zhongxin East Avenue","Suzhou","China","31.310156","120.742962",""
"Renaissance Suzhou Taihu Lake Hotel","5 estrelas","6 Shuli Road","Suzhou","China","31.2221042","120.3877156",""
"Courtyard by Marriott Suzhou","5 estrelas","","Suzhou","China","31.3865732","121.0059716",""
"Renaissance Suzhou Hotel","5 estrelas","229 Suzhou Avenue West","Suzhou","China","31.3162186","120.6605249",""
"Suzhou Marriott Hotel","5 estrelas","1296 Ganjiang Road West","Suzhou","China","31.3056819","120.5792436",""
"Pan Pacific Suzhou","4.5 estrelas","","Suzhou","China","31.2925607","120.6126923",""
"Garden Hotel Suzhou","4.5 estrelas","99 带城桥路","Suzhou","China","31.2991798","120.6282118",""
"Hotel Soul Suzhou","4.5 estrelas","","Suzhou","China","31.3140404","120.6192622",""
"Hilton Suzhou","4.5 estrelas","275 苏州大道东","Suzhou","China","31.3262807","120.7310085",""
"Hyatt Regency Suzhou","4.5 estrelas","","Suzhou","China","31.0573803","121.2430959",""
"Four Points by Sheraton Suzhou","4.5 estrelas","","Suzhou","China","31.2623776","120.7180027",""
"Holiday Inn Qingdao Parkview","4.5 estrelas","306 兴阳路","Qingdao","China","36.2875654","120.3943665",""
"Le Meridien Qingdao West Coast Resort","4.5 estrelas","2888 滨海大道","Qingdao","China","35.884751","120.0615427",""
"The Westin Qingdao","5 estrelas","8 香港中路","Qingdao","China","36.0633647","120.3747435",""
"Le Meridien Qingdao","4.5 estrelas","112 Yanji Road","Qingdao","China","36.0873661","120.3732289",""
"Hyatt Regency Qingdao","4.5 estrelas","No. 88 Donghai East Road","Qingdao","China","36.088074","120.4573169",""
"Crowne Plaza Qingdao","4 estrelas","175-2 巨峰路","Qingdao","China","36.165378","120.4321838",""
"Huiquan Dynasty Hotel","4 estrelas","9 南海路","Qingdao","China","36.0561762","120.3396349",""
"Holiday Inn Qingdao Expo","5 estrelas","2 Tianshui Road","Qingdao","China","36.193258","120.5109001",""
"InterContinental Qingdao","5 estrelas","98 澳门路 Aomen Road","Qingdao","China","36.0565061","120.3926919",""
"Wyndham Qingdao","4.5 estrelas","220 Heilongjiang Middle Road","Qingdao","China","36.242732","120.4216933",""
"Holiday Inn Express Qingdao West Coast","5 estrelas","596 珠江路","Qingdao","China","35.9518569","120.1986383",""
"China Community Art And Culture","4 estrelas","8 闽江路","Qingdao","China","36.0725311","120.3898847",""
"Jinling Hotel Nanjing","4.5 estrelas","2 汉中路","Nanjing","China","32.0450505","118.7776033",""
"Holiday Inn Nanjing Aqua City","4.5 estrelas","1 建康路","Nanjing","China","32.0265296","118.7804173",""
"Hilton Nanjing","4 estrelas","","Nanjing","China","32.0332462","118.7327875",""
"Golden Eagle Summit Hotel","4 estrelas","","Nanjing","China","32.0529161","118.7798034",""
"Pullman Nanjing Lukou Airport","5 estrelas","南京禄口国际机场T2航站楼2-9F 空港路","Nanjing","China","31.7338677","118.8679234",""
"InterContinental Nanjing","4.5 estrelas","1 中央路","Nanjing","China","32.0628012","118.7781733",""
"The Ritz-Carlton, Nanjing","5 estrelas","","Nanjing","China","32.0469789","118.7798615",""
"Marriott Nanjing South Hotel","5 estrelas","1519 Shuanglong Avenue","Nanjing","China","31.9388748","118.8172656",""
"Renaissance Nanjing Olympic Centre Hotel","4.5 estrelas","139 Aoti Street","Nanjing","China","32.0047743","118.7194406",""
"Amari Pattaya","4.5 estrelas","378 39 soi 12 Kasetsin 2 Alley","Pattaya","Thailand","12.9221235","100.8631376",""
"B2 South Pattaya","3.5 estrelas","","Pattaya","Thailand","12.9217131","100.8836651",""
"Centara Grand Mirage Beach Resort Pattaya","4.5 estrelas","","Pattaya","Thailand","12.9586601","100.8856518",""
"U Jomtien Pattaya","4.5 estrelas","","Pattaya","Thailand","12.8935862","100.8760106",""
"Mytt Beach Hotel","5 estrelas","10 Moo 9 Pattaya Soi 3 Nongprue Banglamung","Pattaya","Thailand","12.9452059","100.8869816",""
"Golden Tulip Pattaya Beach Resort","5 estrelas","469 Moo 5 นาเกลือ 16","Pattaya","Thailand","12.9705806","100.8843762",""
"Pullman Pattaya Hotel G","4 estrelas","","Pattaya","Thailand","12.9625018","100.8858555",""
"Cape Dara Resort","4 estrelas","","Pattaya","Thailand","12.9542466","100.8830576",""
"Altera Hotel and Residence","4 estrelas","","Pattaya","Thailand","12.9405137","100.8895763",""
"Adelphi Pattaya","4.5 estrelas","390/14 Moo 9 Pattaya Sai 3 Road, Soi Chalamprakiat 21, Nongprue, Banglamung, Pattaya Central, Chon Buri, 20150, Thailand","Pattaya","Thailand","12.9308384","100.8881735",""
"Hard Rock Hotel Pattaya","4.5 estrelas","429 Pattaya Beach Road","Pattaya","Thailand","12.9391755","100.8855437",""
"Centara Pattaya Hotel","4 estrelas","","Pattaya","Thailand","12.9413223","100.8886144",""
"Grande Centre Point Pattaya","4.5 estrelas","456, 777, 777/1 พัทยาเหนือ ซอย6","Pattaya","Thailand","12.9495973","100.8893276",""
"Ibis Pattaya","4 estrelas","","Pattaya","Thailand","12.9474924","100.8877792",""
"Centre Point Hotel Pattaya","4 estrelas","","Pattaya","Thailand","12.9623493","100.9103655",""
"Centara Azure Hotel Pattaya","4 estrelas","","Pattaya","Thailand","12.928391","100.8827378",""
"Page 10 Hotel","4 estrelas","","Pattaya","Thailand","12.9324643","100.882785",""
"Garden Sea View Resort","3.5 estrelas","","Pattaya","Thailand","12.9735815","100.892747",""
"The Zign Hotel","3.5 estrelas","","Pattaya","Thailand","12.9707901","100.8954184",""
"COSI Pattaya Wong Amat Beach","4.5 estrelas","","Pattaya","Thailand","12.9587194","100.8876188",""
"Bella Villa Metro","4 estrelas","","Pattaya","Thailand","12.9515558","100.8840527",""
"Crowne Plaza Resort Sanya Bay","5 estrelas","","Sanya","China","18.2903937","109.3760467",""
"InterContinental Sanya Resort","5 estrelas","1 洲际路 - Zhouji Lu","Sanya","China","18.2129475","109.4979231",""
"Crowne Plaza Sanya Haitang Bay Resort","5 estrelas","98 North Haitang Road, Haitang Bay","Sanya","China","18.3647604","109.7446173",""
"Atlantis Sanya","5 estrelas","","Sanya","China","18.3588613","109.7410058",""
"Howard Johnson Resort Sanya Bay","4 estrelas","","Sanya","China","18.2905802","109.4375223",""
"Yalong Bay Villas & Spa","4.5 estrelas","","Sanya","China","18.2340041","109.6346979",""
"MGM Grand Sanya","4.5 estrelas","","Sanya","China","18.2301431","109.631952",""
"Resort Golden Palm","4 estrelas","","Sanya","China","18.2341215","109.6459786",""
"Hilton Sanya Yalong Bay Resort & Spa","4.5 estrelas","","Sanya","China","18.2283807","109.6267477",""
"Oakwood Apartments Sanya","5 estrelas","118 回新路 (Huixin Road)","Sanya","China","18.2768934","109.4817681",""
"Pullman Oceanview Sanya Bay Resort & Spa","5 estrelas","158号 三亚湾路 - Sanya Wan Lu","Sanya","China","18.287019","109.4489884",""
"The St. Regis Sanya Yalong Bay Resort","5 estrelas","","Sanya","China","18.2611463","109.6068272",""
"Park Hyatt Sanya Sunny Bay Resort","5 estrelas","5 Sunny Bay Road","Sanya","China","18.1906818","109.6061302",""
"JW Marriott Hotel Sanya Dadonghai Bay","5 estrelas","88 Haiyun Road","Sanya","China","18.217733","109.5091902",""
"Hilton Dali Resort & SPA","4.5 estrelas","","Dali","China","25.647983","100.1800354",""
"Sky Valley Heritage Boutique Hotel","4.5 estrelas","Xianglong Village, Xizhou Town","Dali","China","25.8528124","100.137572",""
"Yinfeng Hotel","4.5 estrelas","41 Yincang Road","Dali","China","25.7005526","100.1586483",""
"Xiangyue Dali Hotel","4.5 estrelas","水对村","Dali","China","25.6986203","100.1504574",""
"Terracotta Hotel & Resort","3.5 estrelas","","Da Lat","Vietnam","11.894725","108.4397193",""
"Ladalat Hotel","4.5 estrelas","106A Mai Anh Đào","Da Lat","Vietnam","11.9774298","108.4505526",""
"Hong Mon Villa","4 estrelas","","Da Lat","Vietnam","11.9284037","108.4451064",""
"Sammy Dalat Hotel","4 estrelas","03 Ngõ Yên Bình","Da Lat","Vietnam","11.9401819","108.4254482",""
"The Lake House Dalat","5 estrelas","Tuyen Lam Marina","Da Lat","Vietnam","11.9003969","108.4342281",""
"Muong Thanh Holiday Dalat Hotel","3.5 estrelas","42 Phan Bội Châu","Da Lat","Vietnam","11.9437523","108.4399969",""
"Saphir Dalat Hotel","3 estrelas","22-24 Phan Như Thạch","Da Lat","Vietnam","11.9421393","108.4344557",""
"Sponsored      Shibuya Stream Excel Hotel Tokyu","4.5 estrelas","","Tokyo","Japan","35.6586784","139.6997166",""
"Hotel Metropolitan Tokyo Ikebukuro","4 estrelas","","Tokyo","Japan","35.7283824","139.7079999",""
"The Royal Park Hotel Tokyo Haneda","4 estrelas","","Tokyo","Japan","35.5466663","139.768093",""
"Hotel JAL City Haneda Tokyo","4 estrelas","","Tokyo","Japan","35.5516395","139.7480987",""
"Mitsui Garden Hotel Jingugaien Tokyo Premier","4.5 estrelas","","Tokyo","Japan","35.6800309","139.7157047",""
"Imperial Hotel Tokyo","4.5 estrelas","","Tokyo","Japan","35.6719036","139.7586313",""
"Sponsored      Sakura Hotel Nippori","4.5 estrelas","","Tokyo","Japan","35.7282863","139.7641275",""
"Haneda Excel Hotel Tokyu","4 estrelas","","Tokyo","Japan","35.5532948","139.7870182",""
"Far East Village Hotel Ariake Tokyo","4.5 estrelas","","Tokyo","Japan","35.6402408","139.7916853",""
"Sotetsu Grand Fresa Tokyo-Bay Ariake","4 estrelas","","Tokyo","Japan","35.6321889","139.7895274",""
"Hundred Stay Tokyo Shinjuku","4.5 estrelas","","Tokyo","Japan","35.7025408","139.6953853",""
"ONSEN RYOKAN YUEN SHINJUKU","4.5 estrelas","","Tokyo","Japan","35.6930908","139.7111605",""
"Shibuya Excel Hotel Tokyu","4 estrelas","","Tokyo","Japan","35.6586784","139.6997166",""
"Shinjuku Washington Hotel Annex","3.5 estrelas","","Tokyo","Japan","35.686832","139.692856",""
"karaksa hotel TOKYO STATION","4.5 estrelas","","Tokyo","Japan","35.6820396","139.7709893",""
"The Prince Park Tower Tokyo","4.5 estrelas","","Tokyo","Japan","35.65542","139.7471004",""
"Hotel Sunroute Plaza Shinjuku","4.5 estrelas","","Tokyo","Japan","35.6870907","139.6988811",""
"Hotel Gracery Shinjuku","4 estrelas","","Tokyo","Japan","35.6955627","139.7022767",""
"Sotetsu Fresa Inn Ginza-Nanachome","4 estrelas","","Tokyo","Japan","35.6680833","139.7632973",""
"sequence MIYASHITA PARK","4.5 estrelas","","Tokyo","Japan","35.663358","139.70186",""
"Mitsui Garden Hotel Gotanda","4.5 estrelas","","Tokyo","Japan","35.6252745","139.7252618",""
"Daiwa Roynet Hotel Tokyo Ariake","4 estrelas","","Tokyo","Japan","35.7775728","139.7225306",""
"THE BLOSSOM HIBIYA","4 estrelas","","Tokyo","Japan","35.6690591","139.7564769",""
"Shinagawa Prince Hotel","3.5 estrelas","","Tokyo","Japan","35.6276353","139.7367036",""
"Sponsored      Marriott Jeju Shinhwa World Hotels & Resorts","5 estrelas","38 신화역사로304번길","Jeju Island","South Korea","33.3076706","126.3177737",""
"Haevichi Hotel & Resort Jeju","4.5 estrelas","","Jeju Island","South Korea","33.3225238","126.8448068",""
"Booyoung Jeju Hotel & Resort","4 estrelas","222 중문관광로","Jeju Island","South Korea","33.2418645","126.4223516",""
"Sponsored      WE Hotel Jeju","4.5 estrelas","","Jeju Island","South Korea","33.243995","126.562123",""
