en_name;wikidata_id;filename;es;fr;de;it;en;pt;nl;ru;ja;zh;ar;pl;sv;he;el;ro;tr;id;vi;th;ko;cs;da;no;fi;hu;uk;fa;bn;hi
Georgia;Q1428;;https://es.wikivoyage.org/wiki/Georgia_%28estado%29;https://fr.wikivoyage.org/wiki/G%C3%A9orgie_%28%C3%89tats-Unis%29;https://de.wikivoyage.org/wiki/Georgia;https://it.wikivoyage.org/wiki/Georgia_%28Stati_Uniti_d%27America%29;https://en.wikivoyage.org/wiki/Georgia_%28state%29;https://pt.wikivoyage.org/wiki/Ge%C3%B3rgia_%28estado%29;https://nl.wikivoyage.org/wiki/Georgia;https://ru.wikivoyage.org/wiki/%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6%D0%B8%D1%8F;;https://zh.wikivoyage.org/wiki/%E4%BD%90%E6%B2%BB%E4%BA%9A%E5%B7%9E;;https://pl.wikivoyage.org/wiki/Georgia;https://sv.wikivoyage.org/wiki/Georgia;https://he.wikivoyage.org/wiki/%D7%92%27%D7%95%D7%A8%D7%92%27%D7%99%D7%94;;;;;;;;;;;https://fi.wikivoyage.org/wiki/Georgia_%28osavaltio%29;;;https://fa.wikivoyage.org/wiki/%D8%AC%D9%88%D8%B1%D8%AC%DB%8C%D8%A7;;
Germany;Q183;;https://es.wikivoyage.org/wiki/Alemania;https://fr.wikivoyage.org/wiki/Allemagne;https://de.wikivoyage.org/wiki/Deutschland;https://it.wikivoyage.org/wiki/Germania;https://en.wikivoyage.org/wiki/Germany;https://pt.wikivoyage.org/wiki/Alemanha;https://nl.wikivoyage.org/wiki/Duitsland;https://ru.wikivoyage.org/wiki/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%89%E3%82%A4%E3%83%84;https://zh.wikivoyage.org/wiki/%E5%BE%B7%E5%9C%8B;;https://pl.wikivoyage.org/wiki/Niemcy;https://sv.wikivoyage.org/wiki/Tyskland;https://he.wikivoyage.org/wiki/%D7%92%D7%A8%D7%9E%D7%A0%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%93%CE%B5%CF%81%CE%BC%CE%B1%CE%BD%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Germania;https://tr.wikivoyage.org/wiki/Almanya;https://id.wikivoyage.org/wiki/Jerman;https://vi.wikivoyage.org/wiki/%C4%90%E1%BB%A9c;;;https://cs.wikivoyage.org/wiki/N%C4%9Bmecko;;;https://fi.wikivoyage.org/wiki/Saksa;;https://uk.wikivoyage.org/wiki/%D0%9D%D1%96%D0%BC%D0%B5%D1%87%D1%87%D0%B8%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D8%A2%D9%84%D9%85%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%9C%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%BF;https://hi.wikivoyage.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%A8%E0%A5%80
Ghana;Q117;;https://es.wikivoyage.org/wiki/Ghana;https://fr.wikivoyage.org/wiki/Ghana;https://de.wikivoyage.org/wiki/Ghana;https://it.wikivoyage.org/wiki/Ghana;https://en.wikivoyage.org/wiki/Ghana;https://pt.wikivoyage.org/wiki/Gana;https://nl.wikivoyage.org/wiki/Ghana;https://ru.wikivoyage.org/wiki/%D0%93%D0%B0%D0%BD%D0%B0;https://ja.wikivoyage.org/wiki/%E3%82%AC%E3%83%BC%E3%83%8A;https://zh.wikivoyage.org/wiki/%E5%8A%A0%E7%BA%B3;;https://pl.wikivoyage.org/wiki/Ghana;https://sv.wikivoyage.org/wiki/Ghana;https://he.wikivoyage.org/wiki/%D7%92%D7%90%D7%A0%D7%94;https://el.wikivoyage.org/wiki/%CE%93%CE%BA%CE%AC%CE%BD%CE%B1;;;https://id.wikivoyage.org/wiki/Ghana;https://vi.wikivoyage.org/wiki/Ghana;;;https://cs.wikivoyage.org/wiki/Ghana;;;https://fi.wikivoyage.org/wiki/Ghana;;https://uk.wikivoyage.org/wiki/%D0%93%D0%B0%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D8%BA%D9%86%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%98%E0%A6%BE%E0%A6%A8%E0%A6%BE;
Greece;Q41;;https://es.wikivoyage.org/wiki/Grecia;https://fr.wikivoyage.org/wiki/Gr%C3%A8ce;https://de.wikivoyage.org/wiki/Griechenland;https://it.wikivoyage.org/wiki/Grecia;https://en.wikivoyage.org/wiki/Greece;https://pt.wikivoyage.org/wiki/Gr%C3%A9cia;https://nl.wikivoyage.org/wiki/Griekenland;https://ru.wikivoyage.org/wiki/%D0%93%D1%80%D0%B5%D1%86%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%AE%E3%83%AA%E3%82%B7%E3%83%A3;https://zh.wikivoyage.org/wiki/%E5%B8%8C%E8%85%8A;;https://pl.wikivoyage.org/wiki/Grecja;https://sv.wikivoyage.org/wiki/Grekland;https://he.wikivoyage.org/wiki/%D7%99%D7%95%D7%95%D7%9F;https://el.wikivoyage.org/wiki/%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1;https://ro.wikivoyage.org/wiki/Grecia;https://tr.wikivoyage.org/wiki/Yunanistan;https://id.wikivoyage.org/wiki/Yunani;https://vi.wikivoyage.org/wiki/Hy_L%E1%BA%A1p;;;https://cs.wikivoyage.org/wiki/%C5%98ecko;;;https://fi.wikivoyage.org/wiki/Kreikka;;https://uk.wikivoyage.org/wiki/%D0%93%D1%80%D0%B5%D1%86%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%DB%8C%D9%88%D9%86%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%B8;https://hi.wikivoyage.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%A8%E0%A4%BE%E0%A4%A8
Grenada;Q769;;https://es.wikivoyage.org/wiki/Granada;https://fr.wikivoyage.org/wiki/Grenade;https://de.wikivoyage.org/wiki/Grenada;https://it.wikivoyage.org/wiki/Grenada;https://en.wikivoyage.org/wiki/Grenada;https://pt.wikivoyage.org/wiki/Granada;https://nl.wikivoyage.org/wiki/Grenada;https://ru.wikivoyage.org/wiki/%D0%93%D1%80%D0%B5%D0%BD%D0%B0%D0%B4%D0%B0;https://ja.wikivoyage.org/wiki/%E3%82%B0%E3%83%AC%E3%83%8A%E3%83%80;https://zh.wikivoyage.org/wiki/%E6%A0%BC%E6%9E%97%E7%BA%B3%E8%BE%BE;;https://pl.wikivoyage.org/wiki/Grenada;https://sv.wikivoyage.org/wiki/Grenada;https://he.wikivoyage.org/wiki/%D7%92%D7%A8%D7%A0%D7%93%D7%94_%28%D7%9E%D7%93%D7%99%D7%A0%D7%94%29;https://el.wikivoyage.org/wiki/%CE%93%CF%81%CE%B5%CE%BD%CE%AC%CE%B4%CE%B1;;;;https://vi.wikivoyage.org/wiki/Grenada;;;https://cs.wikivoyage.org/wiki/Grenada;;;https://fi.wikivoyage.org/wiki/Grenada;;https://uk.wikivoyage.org/wiki/%D0%93%D1%80%D0%B5%D0%BD%D0%B0%D0%B4%D0%B0;https://fa.wikivoyage.org/wiki/%DA%AF%D8%B1%D9%86%D8%A7%D8%AF%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%A1%E0%A6%BE;
Guatemala;Q774;;https://es.wikivoyage.org/wiki/Guatemala;https://fr.wikivoyage.org/wiki/Guatemala;https://de.wikivoyage.org/wiki/Guatemala;https://it.wikivoyage.org/wiki/Guatemala;https://en.wikivoyage.org/wiki/Guatemala;https://pt.wikivoyage.org/wiki/Guatemala;https://nl.wikivoyage.org/wiki/Guatemala;https://ru.wikivoyage.org/wiki/%D0%93%D0%B2%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D0%BB%D0%B0;https://ja.wikivoyage.org/wiki/%E3%82%B0%E3%82%A2%E3%83%86%E3%83%9E%E3%83%A9;https://zh.wikivoyage.org/wiki/%E5%8D%B1%E5%9C%B0%E9%A9%AC%E6%8B%89;;https://pl.wikivoyage.org/wiki/Gwatemala;https://sv.wikivoyage.org/wiki/Guatemala;https://he.wikivoyage.org/wiki/%D7%92%D7%95%D7%90%D7%98%D7%9E%D7%9C%D7%94;https://el.wikivoyage.org/wiki/%CE%93%CE%BF%CF%85%CE%B1%CF%84%CE%B5%CE%BC%CE%AC%CE%BB%CE%B1;;;https://id.wikivoyage.org/wiki/Guatemala;https://vi.wikivoyage.org/wiki/Guatemala;;;https://cs.wikivoyage.org/wiki/Guatemala;;;https://fi.wikivoyage.org/wiki/Guatemala;;https://uk.wikivoyage.org/wiki/%D0%93%D0%B2%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D0%BB%D0%B0;https://fa.wikivoyage.org/wiki/%DA%AF%D9%88%D8%A7%D8%AA%D9%85%D8%A7%D9%84%D8%A7;https://bn.wikivoyage.org/wiki/%E0%A6%97%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A4%E0%A7%87%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE;
Guinea;Q14630117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea-Bissau;Q1007;;https://es.wikivoyage.org/wiki/Guinea-Bis%C3%A1u;https://fr.wikivoyage.org/wiki/Guin%C3%A9e-Bissau;https://de.wikivoyage.org/wiki/Guinea-Bissau;https://it.wikivoyage.org/wiki/Guinea-Bissau;https://en.wikivoyage.org/wiki/Guinea-Bissau;https://pt.wikivoyage.org/wiki/Guin%C3%A9-Bissau;https://nl.wikivoyage.org/wiki/Guinee-Bissau;https://ru.wikivoyage.org/wiki/%D0%93%D0%B2%D0%B8%D0%BD%D0%B5%D1%8F-%D0%91%D0%B8%D1%81%D0%B0%D1%83;https://ja.wikivoyage.org/wiki/%E3%82%AE%E3%83%8B%E3%82%A2%E3%83%93%E3%82%B5%E3%82%A6;https://zh.wikivoyage.org/wiki/%E5%87%A0%E5%86%85%E4%BA%9A%E6%AF%94%E7%BB%8D;;https://pl.wikivoyage.org/wiki/Gwinea_Bissau;https://sv.wikivoyage.org/wiki/Guinea-Bissau;https://he.wikivoyage.org/wiki/%D7%92%D7%99%D7%A0%D7%90%D7%94_%D7%91%D7%99%D7%A1%D7%90%D7%95;https://el.wikivoyage.org/wiki/%CE%93%CE%BF%CF%85%CE%B9%CE%BD%CE%AD%CE%B1-%CE%9C%CF%80%CE%B9%CF%83%CE%AC%CE%BF%CF%85;;;https://id.wikivoyage.org/wiki/Guinea-Bissau;https://vi.wikivoyage.org/wiki/Guinea_-_Bissau;;;https://cs.wikivoyage.org/wiki/Guinea-Bissau;;;https://fi.wikivoyage.org/wiki/Guinea-Bissau;;https://uk.wikivoyage.org/wiki/%D0%93%D0%B2%D1%96%D0%BD%D0%B5%D1%8F-%D0%91%D1%96%D1%81%D0%B0%D1%83;https://fa.wikivoyage.org/wiki/%DA%AF%DB%8C%D9%86%D9%87_%D8%A8%DB%8C%D8%B3%D8%A7%D8%A6%D9%88;https://bn.wikivoyage.org/wiki/%E0%A6%97%E0%A6%BF%E0%A6%A8%E0%A6%BF-%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A6%BE%E0%A6%89;
Guyana;Q734;;https://es.wikivoyage.org/wiki/Guyana;https://fr.wikivoyage.org/wiki/Guyana;https://de.wikivoyage.org/wiki/Guyana;https://it.wikivoyage.org/wiki/Guyana;https://en.wikivoyage.org/wiki/Guyana;https://pt.wikivoyage.org/wiki/Guiana;https://nl.wikivoyage.org/wiki/Guyana;https://ru.wikivoyage.org/wiki/%D0%93%D0%B0%D0%B9%D0%B0%D0%BD%D0%B0;https://ja.wikivoyage.org/wiki/%E3%82%AC%E3%82%A4%E3%82%A2%E3%83%8A;https://zh.wikivoyage.org/wiki/%E5%9C%AD%E4%BA%9A%E9%82%A3;;https://pl.wikivoyage.org/wiki/Gujana;https://sv.wikivoyage.org/wiki/Guyana;https://he.wikivoyage.org/wiki/%D7%92%D7%99%D7%90%D7%A0%D7%94;https://el.wikivoyage.org/wiki/%CE%93%CE%BF%CF%85%CE%B9%CE%AC%CE%BD%CE%B1;;https://tr.wikivoyage.org/wiki/Guyana;https://id.wikivoyage.org/wiki/Guyana;https://vi.wikivoyage.org/wiki/Guyana;;;https://cs.wikivoyage.org/wiki/Guyana;;;https://fi.wikivoyage.org/wiki/Guyana;;https://uk.wikivoyage.org/wiki/%D0%93%D0%B0%D1%8F%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%DA%AF%D9%88%DB%8C%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%97%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%A8%E0%A6%BE;
Haiti;Q790;;https://es.wikivoyage.org/wiki/Hait%C3%AD;https://fr.wikivoyage.org/wiki/Ha%C3%AFti;https://de.wikivoyage.org/wiki/Haiti;https://it.wikivoyage.org/wiki/Haiti;https://en.wikivoyage.org/wiki/Haiti;https://pt.wikivoyage.org/wiki/Haiti;https://nl.wikivoyage.org/wiki/Ha%C3%AFti;https://ru.wikivoyage.org/wiki/%D0%93%D0%B0%D0%B8%D1%82%D0%B8;https://ja.wikivoyage.org/wiki/%E3%83%8F%E3%82%A4%E3%83%81;https://zh.wikivoyage.org/wiki/%E6%B5%B7%E5%9C%B0;;https://pl.wikivoyage.org/wiki/Haiti;https://sv.wikivoyage.org/wiki/Haiti;https://he.wikivoyage.org/wiki/%D7%94%D7%90%D7%99%D7%98%D7%99;;;;;https://vi.wikivoyage.org/wiki/Haiti;;;https://cs.wikivoyage.org/wiki/Haiti;;;https://fi.wikivoyage.org/wiki/Haiti;;https://uk.wikivoyage.org/wiki/%D0%93%D0%B0%D1%97%D1%82%D1%96;https://fa.wikivoyage.org/wiki/%D9%87%D8%A7%D8%A6%DB%8C%D8%AA%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%B9%E0%A6%BE%E0%A6%87%E0%A6%A4%E0%A6%BF;
Honduras;Q783;;https://es.wikivoyage.org/wiki/Honduras;https://fr.wikivoyage.org/wiki/Honduras;https://de.wikivoyage.org/wiki/Honduras;https://it.wikivoyage.org/wiki/Honduras;https://en.wikivoyage.org/wiki/Honduras;https://pt.wikivoyage.org/wiki/Honduras;https://nl.wikivoyage.org/wiki/Honduras;https://ru.wikivoyage.org/wiki/%D0%93%D0%BE%D0%BD%D0%B4%D1%83%D1%80%D0%B0%D1%81;https://ja.wikivoyage.org/wiki/%E3%83%9B%E3%83%B3%E3%82%B8%E3%83%A5%E3%83%A9%E3%82%B9;https://zh.wikivoyage.org/wiki/%E6%B4%AA%E9%83%BD%E6%8B%89%E6%96%AF;;https://pl.wikivoyage.org/wiki/Honduras;https://sv.wikivoyage.org/wiki/Honduras;https://he.wikivoyage.org/wiki/%D7%94%D7%95%D7%A0%D7%93%D7%95%D7%A8%D7%A1;https://el.wikivoyage.org/wiki/%CE%9F%CE%BD%CE%B4%CE%BF%CF%8D%CF%81%CE%B1;;https://tr.wikivoyage.org/wiki/Honduras;;https://vi.wikivoyage.org/wiki/Honduras;;;https://cs.wikivoyage.org/wiki/Honduras;;;https://fi.wikivoyage.org/wiki/Honduras;;https://uk.wikivoyage.org/wiki/%D0%93%D0%BE%D0%BD%D0%B4%D1%83%D1%80%D0%B0%D1%81;https://fa.wikivoyage.org/wiki/%D9%87%D9%86%D8%AF%D9%88%D8%B1%D8%A7%D8%B3;https://bn.wikivoyage.org/wiki/%E0%A6%B9%E0%A6%A8%E0%A7%8D%E0%A6%A1%E0%A7%81%E0%A6%B0%E0%A6%BE%E0%A6%B8;
Hungary;Q28;;https://es.wikivoyage.org/wiki/Hungr%C3%ADa;https://fr.wikivoyage.org/wiki/Hongrie;https://de.wikivoyage.org/wiki/Ungarn;https://it.wikivoyage.org/wiki/Ungheria;https://en.wikivoyage.org/wiki/Hungary;https://pt.wikivoyage.org/wiki/Hungria;https://nl.wikivoyage.org/wiki/Hongarije;https://ru.wikivoyage.org/wiki/%D0%92%D0%B5%D0%BD%D0%B3%D1%80%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%83%8F%E3%83%B3%E3%82%AC%E3%83%AA%E3%83%BC;https://zh.wikivoyage.org/wiki/%E5%8C%88%E7%89%99%E5%88%A9;;https://pl.wikivoyage.org/wiki/W%C4%99gry;https://sv.wikivoyage.org/wiki/Ungern;https://he.wikivoyage.org/wiki/%D7%94%D7%95%D7%A0%D7%92%D7%A8%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%9F%CF%85%CE%B3%CE%B3%CE%B1%CF%81%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Ungaria;https://tr.wikivoyage.org/wiki/Macaristan;https://id.wikivoyage.org/wiki/Hungaria;https://vi.wikivoyage.org/wiki/Hungary;;;https://cs.wikivoyage.org/wiki/Ma%C4%8Farsko;;;https://fi.wikivoyage.org/wiki/Unkari;;https://uk.wikivoyage.org/wiki/%D0%A3%D0%B3%D0%BE%D1%80%D1%89%D0%B8%D0%BD%D0%B0;https://fa.wikivoyage.org/wiki/%D9%85%D8%AC%D8%A7%D8%B1%D8%B3%D8%AA%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%B9%E0%A6%BE%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87%E0%A6%B0%E0%A6%BF;
Iceland;Q189;;https://es.wikivoyage.org/wiki/Islandia;https://fr.wikivoyage.org/wiki/Islande;https://de.wikivoyage.org/wiki/Island;https://it.wikivoyage.org/wiki/Islanda;https://en.wikivoyage.org/wiki/Iceland;https://pt.wikivoyage.org/wiki/Isl%C3%A2ndia;https://nl.wikivoyage.org/wiki/IJsland;https://ru.wikivoyage.org/wiki/%D0%98%D1%81%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%A2%E3%82%A4%E3%82%B9%E3%83%A9%E3%83%B3%E3%83%89;https://zh.wikivoyage.org/wiki/%E5%86%B0%E5%B2%9B;;https://pl.wikivoyage.org/wiki/Islandia;https://sv.wikivoyage.org/wiki/Island;https://he.wikivoyage.org/wiki/%D7%90%D7%99%D7%A1%D7%9C%D7%A0%D7%93;https://el.wikivoyage.org/wiki/%CE%99%CF%83%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Islanda;https://tr.wikivoyage.org/wiki/%C4%B0zlanda;https://id.wikivoyage.org/wiki/Islandia;https://vi.wikivoyage.org/wiki/Iceland;;;https://cs.wikivoyage.org/wiki/Island;;;https://fi.wikivoyage.org/wiki/Islanti;;https://uk.wikivoyage.org/wiki/%D0%86%D1%81%D0%BB%D0%B0%D0%BD%D0%B4%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%A7%DB%8C%D8%B3%D9%84%D9%86%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%86%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1;
India;Q668;;https://es.wikivoyage.org/wiki/India;https://fr.wikivoyage.org/wiki/Inde;https://de.wikivoyage.org/wiki/Indien;https://it.wikivoyage.org/wiki/India;https://en.wikivoyage.org/wiki/India;https://pt.wikivoyage.org/wiki/%C3%8Dndia;https://nl.wikivoyage.org/wiki/India;https://ru.wikivoyage.org/wiki/%D0%98%D0%BD%D0%B4%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%A4%E3%83%B3%E3%83%89;https://zh.wikivoyage.org/wiki/%E5%8D%B0%E5%BA%A6;;https://pl.wikivoyage.org/wiki/Indie;https://sv.wikivoyage.org/wiki/Indien;https://he.wikivoyage.org/wiki/%D7%94%D7%95%D7%93%D7%95;https://el.wikivoyage.org/wiki/%CE%99%CE%BD%CE%B4%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/India;https://tr.wikivoyage.org/wiki/Hindistan;https://id.wikivoyage.org/wiki/India;https://vi.wikivoyage.org/wiki/%E1%BA%A4n_%C4%90%E1%BB%99;;;https://cs.wikivoyage.org/wiki/Indie;;;https://fi.wikivoyage.org/wiki/Intia;;https://uk.wikivoyage.org/wiki/%D0%86%D0%BD%D0%B4%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D9%87%D9%86%D8%AF;https://bn.wikivoyage.org/wiki/%E0%A6%AD%E0%A6%BE%E0%A6%B0%E0%A6%A4;https://hi.wikivoyage.org/wiki/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4
Indonesia;Q252;;https://es.wikivoyage.org/wiki/Indonesia;https://fr.wikivoyage.org/wiki/Indon%C3%A9sie;https://de.wikivoyage.org/wiki/Indonesien;https://it.wikivoyage.org/wiki/Indonesia;https://en.wikivoyage.org/wiki/Indonesia;https://pt.wikivoyage.org/wiki/Indon%C3%A9sia;https://nl.wikivoyage.org/wiki/Indonesi%C3%AB;https://ru.wikivoyage.org/wiki/%D0%98%D0%BD%D0%B4%D0%BE%D0%BD%D0%B5%D0%B7%D0%B8%D1%8F;https://ja.wikivoyage.org/wiki/%E3%82%A4%E3%83%B3%E3%83%89%E3%83%8D%E3%82%B7%E3%82%A2;https://zh.wikivoyage.org/wiki/%E5%8D%B0%E5%BA%A6%E5%B0%BC%E8%A5%BF%E4%BA%9A;;https://pl.wikivoyage.org/wiki/Indonezja;https://sv.wikivoyage.org/wiki/Indonesien;https://he.wikivoyage.org/wiki/%D7%90%D7%99%D7%A0%D7%93%D7%95%D7%A0%D7%96%D7%99%D7%94;https://el.wikivoyage.org/wiki/%CE%99%CE%BD%CE%B4%CE%BF%CE%BD%CE%B7%CF%83%CE%AF%CE%B1;https://ro.wikivoyage.org/wiki/Indonezia;https://tr.wikivoyage.org/wiki/Endonezya;https://id.wikivoyage.org/wiki/Indonesia;https://vi.wikivoyage.org/wiki/Indonesia;;;https://cs.wikivoyage.org/wiki/Indon%C3%A9sie;;;https://fi.wikivoyage.org/wiki/Indonesia;;https://uk.wikivoyage.org/wiki/%D0%86%D0%BD%D0%B4%D0%BE%D0%BD%D0%B5%D0%B7%D1%96%D1%8F;https://fa.wikivoyage.org/wiki/%D8%A7%D9%86%D8%AF%D9%88%D9%86%D8%B2%DB%8C;https://bn.wikivoyage.org/wiki/%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%A8%E0%A7%87%E0%A6%B6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE;https://hi.wikivoyage.org/wiki/%E0%A4%87%E0%A4%82%E0%A4%A1%E0%A5%8B%E0%A4%A8%E0%A5%87%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE
Iran;Q794;;https://es.wikivoyage.org/wiki/Ir%C3%A1n;https://fr.wikivoyage.org/wiki/Iran;https://de.wikivoyage.org/wiki/Iran;https://it.wikivoyage.org/wiki/Iran;https://en.wikivoyage.org/wiki/Iran;https://pt.wikivoyage.org/wiki/Ir%C3%A3;https://nl.wikivoyage.org/wiki/Iran;https://ru.wikivoyage.org/wiki/%D0%98%D1%80%D0%B0%D0%BD;https://ja.wikivoyage.org/wiki/%E3%82%A4%E3%83%A9%E3%83%B3;https://zh.wikivoyage.org/wiki/%E4%BC%8A%E6%9C%97;;https://pl.wikivoyage.org/wiki/Iran;https://sv.wikivoyage.org/wiki/Iran;https://he.wikivoyage.org/wiki/%D7%90%D7%99%D7%A8%D7%90%D7%9F;https://el.wikivoyage.org/wiki/%CE%99%CF%81%CE%AC%CE%BD;https://ro.wikivoyage.org/wiki/Iran;https://tr.wikivoyage.org/wiki/%C4%B0ran;https://id.wikivoyage.org/wiki/Iran;https://vi.wikivoyage.org/wiki/Iran;;;https://cs.wikivoyage.org/wiki/%C3%8Dr%C3%A1n;;;https://fi.wikivoyage.org/wiki/Iran;;https://uk.wikivoyage.org/wiki/%D0%86%D1%80%D0%B0%D0%BD;https://fa.wikivoyage.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86;https://bn.wikivoyage.org/wiki/%E0%A6%87%E0%A6%B0%E0%A6%BE%E0%A6%A8;https://hi.wikivoyage.org/wiki/%E0%A4%88%E0%A4%B0%E0%A4%BE%E0%A4%A8
Iraq;Q796;;https://es.wikivoyage.org/wiki/Irak;https://fr.wikivoyage.org/wiki/Iraq;https://de.wikivoyage.org/wiki/Irak;https://it.wikivoyage.org/wiki/Iraq;https://en.wikivoyage.org/wiki/Iraq;https://pt.wikivoyage.org/wiki/Iraque;https://nl.wikivoyage.org/wiki/Irak;https://ru.wikivoyage.org/wiki/%D0%98%D1%80%D0%B0%D0%BA;https://ja.wikivoyage.org/wiki/%E3%82%A4%E3%83%A9%E3%82%AF;https://zh.wikivoyage.org/wiki/%E4%BC%8A%E6%8B%89%E5%85%8B;;https://pl.wikivoyage.org/wiki/Irak;https://sv.wikivoyage.org/wiki/Irak;https://he.wikivoyage.org/wiki/%D7%A2%D7%99%D7%A8%D7%90%D7%A7;https://el.wikivoyage.org/wiki/%CE%99%CF%81%CE%AC%CE%BA;;https://tr.wikivoyage.org/wiki/Irak;https://id.wikivoyage.org/wiki/Irak;https://vi.wikivoyage.org/wiki/Iraq;;;https://cs.wikivoyage.org/wiki/Ir%C3%A1k;;;https://fi.wikivoyage.org/wiki/Irak;;https://uk.wikivoyage.org/wiki/%D0%86%D1%80%D0%B0%D0%BA;https://fa.wikivoyage.org/wiki/%D8%B9%D8%B1%D8%A7%D9%82;https://bn.wikivoyage.org/wiki/%E0%A6%87%E0%A6%B0%E0%A6%BE%E0%A6%95;https://hi.wikivoyage.org/wiki/%E0%A4%87%E0%A4%B0%E0%A4%BE%E0%A4%95
